timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z
1776548349.082820,1,100.7,detect,ekf,,619,536,-0.017570,0.147249,0.585650,0.000000,0.000000,0.000000,0.4472135954999579,0.5856501007133904,0.00,0.00,0.00,0.000000,2012.8,205.26,5.56,-52.85,,,
1776548351.096001,2,2013.2,track,ekf,,619,536,-0.017570,0.147249,0.585650,0.000000,0.000000,0.000000,1.4572636433205164,,0.00,0.00,0.00,0.000000,958.0,205.26,13.56,-52.85,,,
1776548352.054444,3,958.4,track,ekf,,631,531,-0.007549,0.143159,0.586009,0.010380,-0.004011,0.001320,2.128386713687212,,0.00,0.00,0.00,0.000000,96.7,205.26,13.56,-52.85,,,
1776548352.151532,4,97.1,track,ekf,,632,530,-0.006667,0.142310,0.585718,0.009349,-0.006543,0.001760,0.610243860548138,,0.00,0.00,0.00,0.000000,104.1,205.26,13.56,-52.85,,,
1776548352.256394,5,104.9,track,ekf,,632,530,-0.006331,0.136901,0.564059,0.003154,-0.004452,-0.005673,0.10157003461809937,0.5639716603583014,0.00,0.00,0.00,0.000000,137.7,205.26,13.56,-52.85,,,
1776548352.394526,6,138.1,track,ekf,,632,529,-0.006346,0.135968,0.562984,0.001244,-0.005413,-0.005374,0.10813721929374774,,0.00,0.00,0.00,0.000000,96.2,205.26,13.56,-52.85,,,
1776548352.491230,7,96.7,track,ekf,,632,530,-0.006373,0.136211,0.562058,0.000544,-0.001507,-0.006072,0.11565540848065671,,0.00,0.00,0.00,0.000000,98.2,205.26,13.56,-52.85,,,
1776548352.589743,8,98.5,track,ekf,,632,529,-0.006394,0.135745,0.561717,0.000202,-0.003184,-0.005583,0.1252983382731223,,0.00,0.00,0.00,0.000000,98.3,205.26,13.56,-52.85,,,
1776548352.688293,9,98.6,track,ekf,,632,529,-0.006403,0.135467,0.561158,0.000068,-0.003018,-0.005616,0.13661124712093664,,0.00,0.00,0.00,0.000000,99.8,205.26,13.56,-52.85,,,
1776548352.788404,10,100.1,track,ekf,,632,529,-0.006455,0.136380,0.565087,-0.000019,-0.001469,-0.001709,0.08491106854947213,0.5672294709009061,0.00,0.00,0.00,0.000000,137.7,205.26,13.56,-52.85,,,
