timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z
1776549721.865426,1,100.3,detect,ekf,,575,440,-0.047715,0.058726,0.513851,0.000000,0.000000,0.000000,0.4472135954999579,0.5138513317259422,0.00,0.00,0.00,0.000000,1992.3,205.26,5.56,-52.85,,,
1776549723.858427,2,1993.0,track,ekf,,569,374,-0.052596,0.010865,0.518991,-0.002389,-0.023423,0.002455,1.4440143639698009,,0.00,0.00,0.00,0.000000,936.7,205.26,13.56,-52.85,,,
1776549724.795360,3,936.9,track,ekf,,581,368,-0.054225,0.003877,0.619026,0.004808,-0.015586,0.035798,1.0774490406062864,,0.00,0.00,0.00,0.000000,92.3,205.26,13.56,-52.85,,,
1776549724.887897,4,92.5,track,ekf,,582,367,-0.042578,0.005763,0.517937,0.010477,-0.003380,0.000793,0.3005039549875622,,0.00,0.00,0.00,0.000000,88.9,205.26,13.56,-52.85,,,
1776549724.977084,5,89.2,track,ekf,,581,367,-0.041087,0.004946,0.490092,-0.001440,-0.008294,-0.011766,0.09564487117167784,0.48703715591115526,0.00,0.00,0.00,0.000000,123.2,205.26,13.56,-52.85,,,
1776549725.100559,6,123.5,track,ekf,,581,367,-0.041316,0.004749,0.490086,-0.001113,-0.004517,-0.011346,0.1006399045672992,,0.00,0.00,0.00,0.000000,93.9,205.26,13.56,-52.85,,,
1776549725.194672,7,94.1,track,ekf,,581,367,-0.041318,0.004763,0.489650,-0.000340,-0.002371,-0.011301,0.10811360818294331,,0.00,0.00,0.00,0.000000,93.3,205.26,13.56,-52.85,,,
1776549725.288236,8,93.6,track,ekf,,582,367,-0.040736,0.004806,0.489075,0.002890,-0.001076,-0.011142,0.11768206396075226,,0.00,0.00,0.00,0.000000,93.8,205.26,13.56,-52.85,,,
1776549725.382470,9,94.2,track,ekf,,581,367,-0.040984,0.004839,0.488207,0.000409,-0.000427,-0.011080,0.12881652139827754,,0.00,0.00,0.00,0.000000,93.5,205.26,13.56,-52.85,,,
1776549725.476266,10,93.8,track,ekf,,582,367,-0.040357,0.004836,0.485357,0.002682,-0.000181,-0.012739,0.08191054640240474,0.4843172744062218,0.00,0.00,0.00,0.000000,124.5,205.26,13.56,-52.85,,,
1776549725.601025,11,124.8,track,ekf,,581,367,-0.040635,0.004833,0.483800,0.000035,-0.000094,-0.012861,0.09306080245211906,,0.00,0.00,0.00,0.000000,92.4,205.26,13.56,-52.85,,,
1776549725.693747,12,92.7,track,ekf,,581,367,-0.040665,0.004826,0.482595,-0.000131,-0.000089,-0.012885,0.10270064370031728,,0.00,0.00,0.00,0.000000,95.8,205.26,13.56,-52.85,,,
1776549725.789952,13,96.2,track,ekf,,581,367,-0.040598,0.004815,0.481371,0.000264,-0.000102,-0.012841,0.11371376157511164,,0.00,0.00,0.00,0.000000,94.5,205.26,13.56,-52.85,,,
1776549725.884755,14,94.8,track,ekf,,581,367,-0.040495,0.004802,0.480157,0.000645,-0.000114,-0.012811,0.12536295933680902,,0.00,0.00,0.00,0.000000,92.6,205.26,13.56,-52.85,,,
1776549725.977746,15,93.0,track,ekf,,581,367,-0.040960,0.004858,0.485762,0.000329,-0.000056,-0.006243,0.0811857682815104,0.48939187147900615,0.00,0.00,0.00,0.000000,125.0,205.26,13.56,-52.85,,,
