timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z
1776550963.509551,1,100.7,detect,foundationpose,,586,513,-0.044388,0.125064,0.573766,0.000000,0.000000,0.000000,0.3,0.5737663507461548,0.00,0.00,0.00,0.000000,2670.2,,,,-0.044388,0.125064,0.573766
1776550966.180029,2,2670.5,track,foundationpose,,585,513,-0.044981,0.125448,0.572621,-0.000221,0.000143,-0.000423,0.013856283155038028,0.5726206302642822,0.00,0.00,0.00,0.000000,54.8,,,,-0.044981,0.125448,0.572621
1776550966.235065,3,55.0,track,foundationpose,,586,514,-0.044277,0.125647,0.572915,0.007084,0.002090,0.003000,0.011767879218655273,0.5730317234992981,0.00,0.00,0.00,0.000000,26.3,,,,-0.043994,0.125722,0.573032
1776550966.261596,4,26.5,track,foundationpose,,586,513,-0.044323,0.125282,0.572895,0.004513,-0.002531,0.001875,0.010525048951780504,0.5728247165679932,0.00,0.00,0.00,0.000000,29.6,,,,-0.044497,0.124970,0.572825
1776550966.291422,5,29.8,track,foundationpose,,585,513,-0.044458,0.125244,0.572819,0.001733,-0.002149,0.000488,0.010194747385019172,0.5727095007896423,0.00,0.00,0.00,0.000000,26.6,,,,-0.044688,0.125276,0.572710
1776550966.318239,6,26.8,track,foundationpose,,585,513,-0.044708,0.125197,0.572754,-0.001028,-0.002050,-0.000251,0.009746158346047206,0.5726743936538696,0.00,0.00,0.00,0.000000,26.3,,,,-0.045013,0.125208,0.572674
1776550966.345070,7,26.8,track,foundationpose,,586,513,-0.044351,0.125037,0.572821,0.002180,-0.002923,0.000372,0.009397990573200144,0.5729072093963623,0.00,0.00,0.00,0.000000,28.1,,,,-0.043898,0.124914,0.572907
1776550966.373446,8,28.4,track,foundationpose,,586,513,-0.044281,0.125067,0.572812,0.002242,-0.002079,0.000226,0.009170240203250366,0.5727872848510742,0.00,0.00,0.00,0.000000,19.6,,,,-0.044270,0.125212,0.572787
1776550966.393262,9,19.8,track,foundationpose,,585,513,-0.044448,0.125147,0.572723,0.000753,-0.001223,-0.000436,0.008575711091436702,0.5725727081298828,0.00,0.00,0.00,0.000000,14.4,,,,-0.044789,0.125343,0.572573
1776550966.407885,10,14.6,track,foundationpose,,585,513,-0.044498,0.125254,0.572704,0.000338,-0.000369,-0.000519,0.007972864890151993,0.5726800560951233,0.00,0.00,0.00,0.000000,14.9,,,,-0.044620,0.125507,0.572680
1776550966.423052,11,15.2,track,foundationpose,,585,512,-0.044531,0.125076,0.572755,0.000083,-0.001520,-0.000128,0.007616745392601564,0.5728898048400879,0.00,0.00,0.00,0.000000,13.4,,,,-0.044619,0.124678,0.572890
1776550966.436707,12,13.7,track,foundationpose,,585,513,-0.044609,0.125189,0.572754,-0.000442,-0.000643,-0.000123,0.0073102084366488285,0.5727562308311462,0.00,0.00,0.00,0.000000,17.8,,,,-0.044817,0.125536,0.572756
1776550966.454730,13,18.0,track,foundationpose,,585,513,-0.044710,0.125240,0.572733,-0.001038,-0.000238,-0.000242,0.007298220524362438,0.5726851224899292,0.00,0.00,0.00,0.000000,12.6,,,,-0.044952,0.125404,0.572685
1776550966.467610,14,12.9,track,foundationpose,,586,513,-0.044530,0.125239,0.572819,0.000189,-0.000231,0.000323,0.007048302267770216,0.5730738043785095,0.00,0.00,0.00,0.000000,18.4,,,,-0.043976,0.125242,0.573074
1776550966.486231,15,18.6,track,foundationpose,,586,513,-0.044458,0.125300,0.572816,0.000617,0.000179,0.000269,0.007130508538284337,0.5727921724319458,0.00,0.00,0.00,0.000000,13.2,,,,-0.044267,0.125483,0.572792
1776550966.499690,16,13.5,track,foundationpose,,586,513,-0.044407,0.125272,0.572780,0.000882,-0.000006,0.000021,0.006948077722516807,0.5726603269577026,0.00,0.00,0.00,0.000000,16.0,,,,-0.044279,0.125183,0.572660
