timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z
1776550368.812313,1,100.6,detect,ekf,,574,447,-0.047272,0.062313,0.501366,0.000000,0.000000,0.000000,0.4472135954999579,0.5013657025011686,0.00,0.00,0.00,0.000000,1966.7,205.26,5.56,-52.85,,,
1776550370.779223,2,1966.9,track,ekf,,568,370,-0.052177,0.007965,0.507816,-0.002431,-0.026932,0.003118,1.4259674994051608,,0.00,0.00,0.00,0.000000,1089.4,205.26,13.56,-52.85,,,
1776550371.868851,3,1089.6,track,ekf,,580,363,-0.055957,-0.002544,0.624354,0.002818,-0.017988,0.039939,1.0504005244997867,,0.00,0.00,0.00,0.000000,101.7,205.26,13.56,-52.85,,,
1776550371.970742,4,101.9,track,ekf,,581,363,-0.039935,0.003623,0.481585,0.008027,0.001355,-0.007436,0.27241294434533997,,0.00,0.00,0.00,0.000000,101.0,205.26,13.56,-52.85,,,
1776550372.072015,5,101.3,track,ekf,,580,363,-0.039848,0.002170,0.467205,-0.002828,-0.009389,-0.014328,0.09473791559605457,0.4651437048314896,0.00,0.00,0.00,0.000000,131.4,205.26,13.56,-52.85,,,
1776550372.203806,6,131.8,track,ekf,,581,363,-0.039687,0.001864,0.469161,0.001021,-0.005084,-0.013602,0.09828668414127041,,0.00,0.00,0.00,0.000000,95.4,205.26,13.56,-52.85,,,
1776550372.299497,7,95.7,track,ekf,,581,363,-0.039533,0.001868,0.468625,0.001649,-0.002623,-0.013710,0.10620040313659289,,0.00,0.00,0.00,0.000000,104.7,205.26,13.56,-52.85,,,
1776550372.404520,8,105.0,track,ekf,,580,363,-0.039904,0.001916,0.467226,-0.000943,-0.001066,-0.013891,0.11738830915187348,,0.00,0.00,0.00,0.000000,102.1,205.26,13.56,-52.85,,,
1776550372.506843,9,102.3,track,ekf,,581,363,-0.039459,0.001957,0.466246,0.001808,-0.000349,-0.013437,0.129889737839127,,0.00,0.00,0.00,0.000000,98.4,205.26,13.56,-52.85,,,
1776550372.605533,10,98.7,track,ekf,,581,363,-0.038961,0.001965,0.462010,0.002399,-0.000102,-0.016257,0.08230916564538897,0.4605900600755094,0.00,0.00,0.00,0.000000,133.2,205.26,13.56,-52.85,,,
1776550372.739206,11,133.7,track,ekf,,580,363,-0.039287,0.001967,0.459836,-0.000357,-0.000032,-0.016435,0.09438345551858757,,0.00,0.00,0.00,0.000000,94.6,205.26,13.56,-52.85,,,
1776550372.834005,12,94.8,track,ekf,,580,363,-0.039291,0.001964,0.458292,-0.000203,-0.000033,-0.016410,0.10422989846002821,,0.00,0.00,0.00,0.000000,98.1,205.26,13.56,-52.85,,,
1776550372.932356,13,98.4,track,ekf,,581,363,-0.038681,0.001958,0.456791,0.002949,-0.000047,-0.016072,0.11540992399272913,,0.00,0.00,0.00,0.000000,96.8,205.26,13.56,-52.85,,,
1776550373.029379,14,97.0,track,ekf,,581,363,-0.038374,0.001952,0.455221,0.003048,-0.000058,-0.016075,0.1271359525661304,,0.00,0.00,0.00,0.000000,95.9,205.26,13.56,-52.85,,,
1776550373.125550,15,96.2,track,ekf,,581,363,-0.038463,0.001958,0.456772,0.002221,-0.000052,-0.013217,0.08157611864266691,0.45836888361591704,0.00,0.00,0.00,0.000000,132.7,205.26,13.56,-52.85,,,
1776550373.258916,16,133.4,track,ekf,,581,363,-0.038319,0.001950,0.454994,0.001566,-0.000056,-0.013272,0.09262299897144499,,0.00,0.00,0.00,0.000000,95.2,205.26,12.27,-52.85,,,
1776550373.354470,17,95.6,track,ekf,,581,363,-0.038225,0.001945,0.453715,0.001283,-0.000057,-0.013300,0.10138265420495052,,0.00,0.00,0.00,0.000000,96.7,205.26,12.27,-52.85,,,
1776550373.451374,18,96.9,track,ekf,,580,366,-0.038623,0.003447,0.452348,-0.001343,0.007498,-0.013574,0.11092244765184912,,0.00,0.00,0.00,0.000000,96.1,205.26,12.27,-52.85,,,
1776550373.547688,19,96.3,track,ekf,,577,367,-0.040082,0.004425,0.449873,-0.008316,0.008783,-0.015093,0.12061144540925947,,0.00,0.00,0.00,0.000000,96.5,205.26,12.27,-52.85,,,
1776550373.644453,20,96.8,track,ekf,,574,368,-0.045521,0.005603,0.487888,-0.017474,0.009383,0.017971,0.07974086870256177,0.512310333690633,0.00,0.00,0.00,0.000000,133.5,205.26,5.56,-52.85,,,
1776550373.778234,21,133.8,track,ekf,,572,368,-0.047687,0.005841,0.490457,-0.016702,0.005014,0.018307,0.08948886999872918,,0.00,0.00,0.00,0.000000,96.4,205.26,5.56,-52.85,,,
1776550373.874840,22,96.6,track,ekf,,569,368,-0.049745,0.005789,0.491904,-0.018974,0.002409,0.017864,0.09728501003541289,,0.00,0.00,0.00,0.000000,99.8,205.26,5.56,-52.85,,,
1776550373.974929,23,100.1,track,ekf,,568,369,-0.051025,0.006278,0.494107,-0.015848,0.003591,0.018540,0.10598597317225848,,0.00,0.00,0.00,0.000000,98.3,205.26,5.56,-52.85,,,
1776550374.073584,24,98.7,track,ekf,,568,369,-0.051385,0.006437,0.495915,-0.010131,0.002662,0.019198,0.1151732400812727,,0.00,0.00,0.00,0.000000,96.8,205.26,5.56,-52.85,,,
1776550374.170645,25,97.1,track,ekf,,568,369,-0.051237,0.006441,0.495439,-0.005702,0.001563,0.017809,0.07840978381342532,0.49430857395183053,0.00,0.00,0.00,0.000000,136.3,205.26,5.56,-52.85,,,
1776550374.307257,26,136.6,track,ekf,,568,369,-0.051342,0.006445,0.497776,-0.002955,0.000698,0.018020,0.08779816140901706,,0.00,0.00,0.00,0.000000,92.7,205.26,5.57,-48.69,,,
1776550374.400152,27,92.9,track,ekf,,568,369,-0.051429,0.006443,0.499419,-0.002057,0.000373,0.018081,0.09489106765198273,,0.00,0.00,0.00,0.000000,100.7,205.26,5.57,-48.69,,,
1776550374.501070,28,100.9,track,ekf,,568,372,-0.051578,0.008094,0.501265,-0.001759,0.008143,0.018041,0.10326134213967882,,0.00,0.00,0.00,0.000000,103.2,205.26,5.57,-48.69,,,
1776550374.604523,29,103.5,track,ekf,,568,374,-0.051664,0.009786,0.502263,-0.001654,0.012183,0.017296,0.11225275767870713,,0.00,0.00,0.00,0.000000,101.0,205.26,5.57,-48.69,,,
1776550374.705749,30,101.2,track,ekf,,568,377,-0.051379,0.011856,0.499530,-0.001328,0.016397,0.013647,0.07764657623344025,0.4970892332270578,0.00,0.00,0.00,0.000000,130.8,205.26,5.56,-44.85,,,
1776550374.836835,31,131.1,track,ekf,,568,378,-0.051600,0.013107,0.501691,-0.001409,0.012565,0.014086,0.08637803534950476,,0.00,0.00,0.00,0.000000,94.0,205.26,5.56,-44.85,,,
1776550374.931035,32,94.2,detect,ekf,,574,443,-0.049143,0.048578,0.509231,0.014420,0.178968,0.012688,0.09340341771474912,,0.00,0.00,0.00,0.000000,265.9,205.26,5.56,-44.85,,,
1776550375.197423,33,266.4,track,ekf,,574,447,-0.058654,0.086990,0.630774,0.001351,0.146724,0.107184,0.07795036456344023,,0.00,0.00,0.00,0.000000,104.8,205.26,5.56,-44.85,,,
1776550375.302432,34,105.0,track,ekf,,574,462,-0.057913,0.092190,0.619532,-0.005379,0.109255,0.097976,0.08005302524700607,,0.00,0.00,0.00,0.000000,101.9,205.26,5.56,-44.85,,,
1776550375.404512,35,102.1,track,ekf,,575,463,-0.053126,0.085588,0.571512,-0.001364,0.062319,0.057292,0.06628730044048216,0.5048401881527487,0.00,0.00,0.00,0.000000,132.3,205.26,5.56,-44.85,,,
1776550375.537109,36,132.6,track,ekf,,575,463,-0.053481,0.086485,0.577001,-0.003176,0.034456,0.061357,0.07481237548175779,,0.00,0.00,0.00,0.000000,93.6,205.26,5.56,-44.85,,,
1776550375.631098,37,94.0,track,ekf,,575,463,-0.053817,0.086499,0.580601,-0.004234,0.021120,0.061343,0.0815430840399051,,0.00,0.00,0.00,0.000000,96.9,205.26,5.56,-44.85,,,
1776550375.728272,38,97.2,track,ekf,,575,463,-0.054366,0.086876,0.586223,-0.005052,0.013620,0.061859,0.0894071034066901,,0.00,0.00,0.00,0.000000,95.9,205.26,5.56,-44.85,,,
1776550375.824453,39,96.2,track,ekf,,575,463,-0.054955,0.087443,0.592253,-0.005523,0.010180,0.062241,0.09782162150658848,,0.00,0.00,0.00,0.000000,100.7,205.26,5.56,-44.85,,,
1776550375.925385,40,100.9,track,ekf,,575,463,-0.051676,0.082005,0.556594,-0.002244,0.004147,0.024794,0.07391314657099175,0.518804317778659,0.00,0.00,0.00,0.000000,128.3,205.26,5.56,-44.85,,,
1776550376.053887,41,128.5,track,ekf,,575,463,-0.051979,0.082407,0.559813,-0.002298,0.003599,0.024871,0.08302286252348531,,0.00,0.00,0.00,0.000000,93.7,205.26,5.56,-44.85,,,
1776550376.147786,42,93.9,track,ekf,,575,463,-0.052199,0.082725,0.562153,-0.002313,0.003503,0.024884,0.09037336999948441,,0.00,0.00,0.00,0.000000,95.7,205.26,5.56,-44.85,,,
1776550376.243680,43,95.9,track,ekf,,575,463,-0.052421,0.083066,0.564538,-0.002316,0.003528,0.024880,0.09846928794543781,,0.00,0.00,0.00,0.000000,96.5,205.26,5.56,-45.54,,,
1776550376.340612,44,96.9,track,ekf,,575,463,-0.052645,0.083418,0.566948,-0.002315,0.003578,0.024873,0.1071890215180675,,0.00,0.00,0.00,0.000000,96.9,205.26,5.56,-45.54,,,
1776550376.437778,45,97.2,track,ekf,,575,463,-0.050302,0.079708,0.541677,-0.000179,0.000251,0.001738,0.07669079850418754,0.5205825738100078,0.00,0.00,0.00,0.000000,132.6,205.26,5.56,-45.54,,,
