timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z
1776547787.286161,1,100.6,detect,ekf,,614,440,-0.013000,0.040000,0.350000,0.000000,0.000000,0.000000,0.4472135954999579,,0.00,0.00,0.00,0.000000,1997.1,,,,,,
1776547789.283608,2,1997.4,track,ekf,,607,374,-0.016637,0.007420,0.353676,-0.001776,-0.015910,0.001752,1.4471998554276795,,0.00,0.00,0.00,0.000000,962.2,,,,,,
1776547790.246027,3,962.4,track,ekf,,607,373,-0.020773,0.004869,0.433227,-0.002244,-0.008991,0.027302,1.0915415807322268,,0.00,0.00,0.00,0.000000,94.2,,,,,,
1776547790.340516,4,94.5,track,ekf,,607,373,-0.015922,0.007181,0.339740,0.000478,0.002250,-0.004667,0.27081762231054846,,0.00,0.00,0.00,0.000000,95.3,,,,,,
1776547790.436053,5,95.5,track,ekf,,607,373,-0.015885,0.006366,0.337200,-0.000165,-0.004033,-0.005521,0.2819915707154126,,0.00,0.00,0.00,0.000000,130.3,,,,,,
1776547790.566574,6,130.5,track,ekf,,607,373,-0.016192,0.006345,0.343396,-0.000061,-0.001855,-0.002840,0.22209556810909392,,0.00,0.00,0.00,0.000000,95.9,,,,,,
1776547790.662848,7,96.3,track,ekf,,607,373,-0.016250,0.006367,0.344616,0.000020,-0.000876,-0.002345,0.22753525377797693,,0.00,0.00,0.00,0.000000,97.1,,,,,,
1776547790.760295,8,97.4,track,ekf,,607,373,-0.016254,0.006383,0.344731,0.000071,-0.000362,-0.002248,0.23919920349567247,,0.00,0.00,0.00,0.000000,96.7,,,,,,
1776547790.857255,9,97.0,track,ekf,,607,373,-0.016245,0.006391,0.344566,0.000094,-0.000142,-0.002237,0.25249347207380196,,0.00,0.00,0.00,0.000000,98.6,,,,,,
1776547790.956049,10,98.8,track,ekf,,607,373,-0.016234,0.006392,0.344352,0.000103,-0.000061,-0.002236,0.26690506427950667,,0.00,0.00,0.00,0.000000,130.8,,,,,,
