timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z,err_px
1776984895.840366,39,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.840465,40,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.840567,41,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.840653,42,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.840736,43,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.840817,44,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.840890,45,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.840966,46,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.841047,47,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.841129,48,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.841221,49,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.841312,50,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,1.9,205.26,5.56,-52.85,,,,
1776984895.843755,51,2.4,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.844161,52,0.4,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.844306,53,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.844659,54,0.4,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.845005,55,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.845351,56,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.845655,57,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.846006,58,0.4,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.846347,59,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.846632,60,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.846900,61,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.847083,62,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.847172,63,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.847253,64,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.847540,65,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.847845,66,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.848114,67,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.848371,68,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.848649,69,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.848869,70,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.849026,71,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.849230,72,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.849428,73,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.849705,74,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.849938,75,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.850191,76,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.850437,77,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.850802,78,0.4,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.851084,79,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.851364,80,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.851722,81,0.4,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.852512,82,0.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.852766,83,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.853097,84,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.853448,85,0.4,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.853714,86,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.853920,87,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.854197,88,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.854293,89,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.854553,90,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.854845,91,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.855138,92,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.855399,93,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.855561,94,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.855769,95,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.855968,96,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.856174,97,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.0,205.26,5.56,-52.85,,,,
1776984895.856261,98,0.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.856604,99,0.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.856787,100,0.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.857147,101,0.4,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.5,205.26,5.56,-52.85,,,,
1776984895.857724,102,0.6,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.5,205.26,5.56,-52.85,,,,
1776984895.858720,103,1.0,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,2.1,205.26,5.56,-52.85,,,,
1776984895.862220,104,3.5,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.3,205.26,5.56,-52.85,,,,
1776984895.863703,105,1.5,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.865194,106,1.5,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.866309,107,1.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.867171,108,0.9,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.3,205.26,5.56,-52.85,,,,
1776984895.868510,109,1.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.869815,110,1.3,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.5,205.26,5.56,-52.85,,,,
1776984895.871383,111,1.6,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.872207,112,0.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.873041,113,0.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.874013,114,1.0,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.874773,115,0.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.875482,116,0.7,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.1,205.26,5.56,-52.85,,,,
1776984895.876306,117,0.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.7,205.26,5.56,-52.85,,,,
1776984895.878282,118,2.0,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.6,205.26,5.56,-52.85,,,,
1776984895.880068,119,1.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.881071,120,1.0,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.882092,121,1.0,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.882912,122,0.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.883731,123,0.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.884506,124,0.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.885256,125,0.8,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.3,205.26,5.56,-52.85,,,,
1776984895.887126,126,1.9,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.3,205.26,5.56,-52.85,,,,
1776984895.888345,127,1.2,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.889203,128,0.9,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.890260,129,1.1,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
1776984895.891151,130,0.9,track,foundationpose,protein_bar_fp,,,,,,,,,,,0.00,0.00,0.00,0.000000,0.2,205.26,5.56,-52.85,,,,
