timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z
1776646939.620290,1,100.6,detect,foundationpose,cardboard_box_fp,603,456,-0.032984,0.085133,0.619895,0.000000,0.000000,0.000000,0.3,0.6198948621749878,0.00,0.00,0.00,0.000000,2652.6,205.26,5.57,-52.85,-0.032984,0.085133,0.619895
1776646942.273189,2,2652.9,track,foundationpose,cardboard_box_fp,602,457,-0.033277,0.085546,0.619550,-0.000110,0.000155,-0.000128,0.013856281529357771,0.6195500493049622,0.00,0.00,0.00,0.000000,61.4,205.26,5.57,-52.85,-0.033277,0.085546,0.619550
1776646942.334835,3,61.6,track,foundationpose,cardboard_box_fp,603,457,-0.033095,0.085480,0.619585,0.001766,-0.000601,0.000315,0.011983601456038712,0.6195981502532959,0.00,0.00,0.00,0.000000,31.0,205.26,5.57,-52.85,-0.033030,0.085454,0.619598
1776646942.366082,4,31.2,track,foundationpose,cardboard_box_fp,603,457,-0.033122,0.085495,0.619587,0.000923,-0.000253,0.000236,0.010769554403059356,0.6195822358131409,0.00,0.00,0.00,0.000000,28.5,205.26,5.57,-52.85,-0.033177,0.085518,0.619582
1776646942.394854,5,28.8,track,foundationpose,cardboard_box_fp,603,456,-0.033123,0.085431,0.619584,0.000657,-0.000801,0.000137,0.01013149683891908,0.619575023651123,0.00,0.00,0.00,0.000000,31.9,205.26,5.57,-52.85,-0.033148,0.085381,0.619575
1776646942.427221,6,32.4,track,foundationpose,cardboard_box_fp,603,457,-0.033069,0.085460,0.619546,0.000937,-0.000326,-0.000226,0.009898851185294873,0.6195060014724731,0.00,0.00,0.00,0.000000,31.4,205.26,5.57,-52.85,-0.033038,0.085514,0.619506
1776646942.458964,7,31.7,track,foundationpose,cardboard_box_fp,603,457,-0.033018,0.085500,0.619571,0.001099,0.000049,0.000020,0.009594215338280677,0.619606077671051,0.00,0.00,0.00,0.000000,26.1,205.26,5.57,-52.85,-0.032995,0.085554,0.619606
1776646942.485370,8,26.4,track,foundationpose,cardboard_box_fp,603,457,-0.033063,0.085638,0.619535,0.000585,0.001001,-0.000237,0.009091862289498506,0.6194862723350525,0.00,0.00,0.00,0.000000,16.5,205.26,5.57,-52.85,-0.033161,0.085819,0.619486
1776646942.502151,9,16.8,track,foundationpose,cardboard_box_fp,603,456,-0.033017,0.085547,0.619569,0.000825,0.000277,0.000019,0.008356674743241777,0.6196354031562805,0.00,0.00,0.00,0.000000,14.7,205.26,5.57,-52.85,-0.032955,0.085358,0.619635
1776646942.517119,10,15.0,track,foundationpose,cardboard_box_fp,603,457,-0.033056,0.085514,0.619603,0.000488,0.000033,0.000240,0.007835124609742877,0.6196739077568054,0.00,0.00,0.00,0.000000,16.3,205.26,5.57,-52.85,-0.033166,0.085435,0.619674
1776646942.533682,11,16.6,track,foundationpose,cardboard_box_fp,602,457,-0.033159,0.085506,0.619603,-0.000228,-0.000021,0.000218,0.007573978803514613,0.619595468044281,0.00,0.00,0.00,0.000000,14.0,205.26,5.57,-52.85,-0.033419,0.085486,0.619595
1776646942.547895,12,14.2,track,foundationpose,cardboard_box_fp,602,457,-0.033243,0.085491,0.619607,-0.000745,-0.000112,0.000225,0.007293434614507832,0.619610071182251,0.00,0.00,0.00,0.000000,16.8,205.26,5.57,-52.85,-0.033455,0.085454,0.619610
1776646942.564964,13,17.1,track,foundationpose,cardboard_box_fp,602,457,-0.033243,0.085508,0.619603,-0.000664,0.000005,0.000175,0.007230283090785183,0.6195822954177856,0.00,0.00,0.00,0.000000,14.8,205.26,5.57,-52.85,-0.033208,0.085557,0.619582
1776646942.579944,14,15.0,track,foundationpose,cardboard_box_fp,603,457,-0.033201,0.085525,0.619614,-0.000342,0.000111,0.000224,0.007088294859234957,0.6196362972259521,0.00,0.00,0.00,0.000000,17.4,205.25,5.59,-52.85,-0.033056,0.085573,0.619636
1776646942.597613,15,17.7,track,foundationpose,cardboard_box_fp,603,457,-0.033122,0.085543,0.619615,0.000182,0.000208,0.000205,0.007105608490483673,0.619606077671051,0.00,0.00,0.00,0.000000,14.0,205.25,5.59,-52.85,-0.032883,0.085587,0.619606
1776646942.611794,16,14.2,track,foundationpose,cardboard_box_fp,603,457,-0.033079,0.085526,0.619635,0.000431,0.000085,0.000311,0.0069576117704816766,0.6196866035461426,0.00,0.00,0.00,0.000000,16.1,205.25,5.59,-52.85,-0.032958,0.085466,0.619687
1776646942.628121,17,16.3,track,foundationpose,cardboard_box_fp,603,457,-0.033020,0.085559,0.619628,0.000740,0.000280,0.000236,0.006946987624210984,0.6195907592773438,0.00,0.00,0.00,0.000000,13.9,205.25,5.59,-52.85,-0.032867,0.085655,0.619591
1776646942.642243,18,14.1,track,foundationpose,cardboard_box_fp,603,457,-0.033029,0.085555,0.619644,0.000627,0.000231,0.000315,0.006839369582242478,0.6196846961975098,0.00,0.00,0.00,0.000000,16.4,205.25,5.59,-52.85,-0.033087,0.085530,0.619685
1776646942.658914,19,16.7,track,foundationpose,cardboard_box_fp,603,457,-0.033001,0.085608,0.619643,0.000727,0.000522,0.000278,0.006873719245505162,0.6196241974830627,0.00,0.00,0.00,0.000000,14.2,205.25,5.59,-52.85,-0.032950,0.085757,0.619624
1776646942.673321,20,14.4,track,foundationpose,cardboard_box_fp,602,457,-0.033063,0.085646,0.619650,0.000300,0.000702,0.000291,0.006795812058061585,0.6196568608283997,0.00,0.00,0.00,0.000000,15.4,205.25,5.59,-52.85,-0.033291,0.085742,0.619657
