timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z,err_px
1776647796.803869,1,100.6,detect,foundationpose,protein_bar_fp,653,404,0.010496,0.034568,0.548487,0.000000,0.000000,0.000000,0.3,0.5484865307807922,0.00,0.00,0.00,0.000000,2559.5,205.25,5.56,-52.85,0.010496,0.034568,0.548487,
1776647799.364016,2,2560.1,track,foundationpose,protein_bar_fp,656,402,0.012202,0.032459,0.545582,0.000663,-0.000818,-0.001118,0.013856272396869707,0.5455814599990845,0.00,0.00,0.00,0.000000,57.7,205.25,5.56,-52.85,0.012203,0.032459,0.545581,
1776647799.421916,3,57.9,track,foundationpose,protein_bar_fp,656,402,0.012653,0.032476,0.545858,0.004776,-0.000176,0.002496,0.011844220671498238,0.5459772348403931,0.00,0.00,0.00,0.000000,28.1,205.25,5.56,-52.85,0.012809,0.032501,0.545977,
1776647799.450240,4,28.3,track,foundationpose,protein_bar_fp,658,402,0.013363,0.032552,0.546421,0.010875,0.000679,0.007888,0.010607782815255672,0.5467574000358582,0.00,0.00,0.00,0.000000,24.6,205.25,5.56,-52.85,0.013775,0.032610,0.546757,
1776647799.475157,5,24.9,track,foundationpose,protein_bar_fp,657,401,0.013656,0.032503,0.546928,0.011099,0.000007,0.011129,0.0099206542300221,0.5472170114517212,0.00,0.00,0.00,0.000000,25.9,205.25,5.56,-52.85,0.013677,0.032440,0.547217,
1776647799.501312,6,26.2,track,foundationpose,protein_bar_fp,657,402,0.013757,0.032537,0.547069,0.009324,0.000328,0.009701,0.009586801858745855,0.5469078421592712,0.00,0.00,0.00,0.000000,23.0,205.25,5.56,-52.85,0.013550,0.032575,0.546908,
1776647799.524576,7,23.3,track,foundationpose,protein_bar_fp,657,402,0.013560,0.032641,0.547009,0.005754,0.001152,0.007218,0.009159723734573324,0.5466441512107849,0.00,0.00,0.00,0.000000,30.8,205.25,5.56,-52.85,0.013024,0.032765,0.546644,
1776647799.555603,8,31.0,track,foundationpose,protein_bar_fp,657,402,0.013462,0.032573,0.547134,0.003646,0.000363,0.006464,0.009204061876554256,0.5470104217529297,0.00,0.00,0.00,0.000000,19.6,205.25,5.56,-52.85,0.013110,0.032441,0.547010,
1776647799.575455,9,19.9,track,foundationpose,protein_bar_fp,657,401,0.013457,0.032508,0.547271,0.003092,-0.000154,0.006527,0.00860791633569117,0.547285258769989,0.00,0.00,0.00,0.000000,15.3,205.25,5.56,-52.85,0.013333,0.032393,0.547285,
1776647799.591000,10,15.5,track,foundationpose,protein_bar_fp,657,401,0.013456,0.032448,0.547420,0.002755,-0.000554,0.006855,0.008040554269771431,0.5475135445594788,0.00,0.00,0.00,0.000000,14.7,205.25,5.56,-52.85,0.013359,0.032333,0.547514,
