timestamp,frame,dt_ms,mode,pipeline,run_tag,centroid_u,centroid_v,ekf_x,ekf_y,ekf_z,ekf_vx,ekf_vy,ekf_vz,ekf_uncertainty,depth_metric,servo_dx_mm,servo_dy_mm,servo_dz_mm,err_m,iter_time_ms,robot_x_mm,robot_y_mm,robot_z_mm,fp_raw_x,fp_raw_y,fp_raw_z,err_px
1776648501.846886,1,100.2,detect,ibvs,tofu_box_pbvs,611,515,-0.011133,0.059504,0.268729,0.000000,0.000000,0.000000,0.4472135954999579,0.2687288142650432,0.00,0.00,0.00,0.000000,2125.6,205.25,5.56,-52.85,,,,0.00
1776648503.973046,2,2126.2,track,ibvs,tofu_box_pbvs,623,546,-0.006428,0.070879,0.266355,0.002165,0.005234,-0.001069,1.5355901038587303,,0.00,0.00,0.00,0.000000,1070.9,205.25,13.56,-52.85,,,,0.00
1776648505.044213,3,1071.2,track,ibvs,tofu_box_pbvs,634,546,-0.002691,0.078246,0.292171,0.004144,0.003344,0.008088,1.7960658273468353,,0.00,0.00,0.00,0.000000,182.2,205.25,13.56,-52.85,,,,0.00
1776648505.226657,4,182.4,track,ibvs,tofu_box_pbvs,633,546,-0.002803,0.073319,0.276100,-0.001662,-0.000355,0.003916,0.7121492627132993,,0.00,0.00,0.00,0.000000,183.1,205.25,13.56,-52.85,,,,0.00
1776648505.410004,5,183.3,track,ibvs,tofu_box_pbvs,633,546,-0.005201,0.133183,0.502591,-0.002353,0.011729,0.078224,0.1015221907963068,0.5113672380108295,0.00,0.00,0.00,0.000000,213.4,205.25,13.56,-52.85,,,,0.00
1776648505.623684,6,213.7,track,ibvs,tofu_box_pbvs,633,546,-0.005244,0.137482,0.518362,-0.000685,0.019034,0.077310,0.11412311220096445,,0.00,0.00,0.00,0.000000,178.2,205.25,13.56,-52.85,,,,0.00
1776648505.802112,7,178.4,track,ibvs,tofu_box_pbvs,633,546,-0.005323,0.141237,0.531767,-0.000532,0.020671,0.076776,0.1313126300942633,,0.00,0.00,0.00,0.000000,183.5,205.25,13.56,-52.85,,,,0.00
1776648505.985803,8,183.7,track,ibvs,tofu_box_pbvs,633,546,-0.005454,0.145043,0.545866,-0.000654,0.020706,0.076765,0.1538838915351926,,0.00,0.00,0.00,0.000000,183.2,205.25,13.56,-52.85,,,,0.00
1776648506.169194,9,183.4,track,ibvs,tofu_box_pbvs,633,546,-0.005596,0.148793,0.559950,-0.000736,0.020538,0.076806,0.17971961496217434,,0.00,0.00,0.00,0.000000,182.9,205.25,13.56,-52.85,,,,0.00
1776648506.352281,10,183.1,track,ibvs,tofu_box_pbvs,633,546,-0.005227,0.138868,0.522603,-0.000374,0.010005,0.037544,0.09285067728928972,0.5098522598516206,0.00,0.00,0.00,0.000000,212.2,205.25,13.56,-52.85,,,,0.00
1776648506.564818,11,212.5,track,ibvs,tofu_box_pbvs,633,546,-0.005306,0.140985,0.530585,-0.000373,0.009974,0.037552,0.11041245546106392,,0.00,0.00,0.00,0.000000,183.0,205.25,7.59,-52.85,,,,0.00
1776648506.748026,12,183.2,track,ibvs,tofu_box_pbvs,631,546,-0.006727,0.142809,0.537453,-0.005473,0.009963,0.037504,0.12873738953509453,,0.00,0.00,0.00,0.000000,184.3,205.25,7.59,-52.85,,,,0.00
1776648506.932524,13,184.5,track,ibvs,tofu_box_pbvs,626,547,-0.010480,0.144871,0.542626,-0.015637,0.012005,0.035559,0.1493288779306176,,0.00,0.00,0.00,0.000000,181.9,205.25,5.56,-52.85,,,,0.00
1776648507.114697,14,182.2,track,ibvs,tofu_box_pbvs,623,547,-0.013339,0.146783,0.549289,-0.015670,0.010898,0.035934,0.17048938191106633,,0.00,0.00,0.00,0.000000,182.9,205.25,5.56,-52.85,,,,0.00
1776648507.297859,15,183.2,track,ibvs,tofu_box_pbvs,623,547,-0.012825,0.139115,0.520688,-0.005382,0.003633,0.012483,0.09158457559232823,0.5104836163335409,0.00,0.00,0.00,0.000000,214.6,205.25,5.56,-50.58,,,,0.00
1776648507.512758,16,214.9,track,ibvs,tofu_box_pbvs,623,547,-0.012817,0.139721,0.522997,-0.001550,0.003377,0.012462,0.10682377099773474,,0.00,0.00,0.00,0.000000,183.7,205.25,5.56,-50.58,,,,0.00
1776648507.696734,17,184.0,track,ibvs,tofu_box_pbvs,623,550,-0.012784,0.142186,0.524736,-0.000358,0.010451,0.010564,0.12246155396144243,,0.00,0.00,0.00,0.000000,182.9,205.25,5.56,-44.85,,,,0.00
1776648507.879849,18,183.1,track,ibvs,tofu_box_pbvs,623,556,-0.012727,0.146280,0.523706,-0.000081,0.020447,0.006200,0.13974389206972473,,0.00,0.00,0.00,0.000000,91.4,205.25,5.56,-44.85,,,,0.00
1776648507.971437,19,91.6,track,ibvs,tofu_box_pbvs,623,557,-0.012764,0.148059,0.525590,-0.000101,0.018527,0.007657,0.14794125916716058,,0.00,0.00,0.00,0.000000,184.5,205.25,5.56,-44.85,,,,0.00
1776648508.156152,20,184.7,track,ibvs,tofu_box_pbvs,623,557,-0.013234,0.153898,0.545145,-0.000476,0.013077,0.022176,0.08866988832111464,0.55183852000944,0.00,0.00,0.00,0.000000,212.1,205.25,5.56,-44.85,,,,0.00
1776648508.368572,21,212.4,track,ibvs,tofu_box_pbvs,623,557,-0.013344,0.154859,0.549564,-0.000555,0.007562,0.023402,0.10298129040369373,,0.00,0.00,0.00,0.000000,184.4,205.25,5.56,-44.85,,,,0.00
1776648508.553185,22,184.6,track,ibvs,tofu_box_pbvs,623,557,-0.013450,0.155920,0.553873,-0.000577,0.006393,0.023670,0.11798487538026195,,0.00,0.00,0.00,0.000000,185.3,205.25,5.56,-44.85,,,,0.00
1776648508.738679,23,185.5,track,ibvs,tofu_box_pbvs,623,557,-0.013558,0.157110,0.558262,-0.000578,0.006411,0.023665,0.1351663759629864,,0.00,0.00,0.00,0.000000,182.8,205.25,5.56,-44.85,,,,0.00
1776648508.921736,24,183.1,track,ibvs,tofu_box_pbvs,623,557,-0.013663,0.158320,0.562579,-0.000576,0.006549,0.023624,0.15386227581590994,,0.00,0.00,0.00,0.000000,182.5,205.25,5.56,-44.85,,,,0.00
1776648509.104460,25,182.7,track,ibvs,tofu_box_pbvs,623,557,-0.013599,0.157580,0.559933,-0.000463,0.005344,0.019043,0.0894315235644164,0.5574513235172954,0.00,0.00,0.00,0.000000,213.6,205.25,5.56,-44.85,,,,0.00
1776648509.318324,26,213.9,track,ibvs,tofu_box_pbvs,623,557,-0.013697,0.158727,0.564005,-0.000462,0.005356,0.019040,0.10381529908876834,,0.00,0.00,0.00,0.000000,182.3,205.25,5.56,-45.33,,,,0.00
1776648509.500842,27,182.5,track,ibvs,tofu_box_pbvs,623,557,-0.013782,0.159705,0.567480,-0.000462,0.005358,0.019039,0.11854626028302225,,0.00,0.00,0.00,0.000000,185.8,205.25,5.56,-45.33,,,,0.00
1776648509.686836,28,186.0,track,ibvs,tofu_box_pbvs,623,553,-0.013885,0.158051,0.571788,-0.000515,-0.004348,0.021780,0.13561445021590424,,0.00,0.00,0.00,0.000000,184.8,205.25,5.56,-52.38,,,,0.00
1776648509.871799,29,185.0,track,ibvs,tofu_box_pbvs,623,552,-0.013996,0.157986,0.576306,-0.000528,-0.002187,0.021649,0.1537756649500066,,3.00,5.36,-12.00,0.000000,940.8,205.25,5.56,-52.38,,,,192.75
1776648510.812820,30,941.0,track,ibvs,tofu_box_pbvs,632,532,-0.005281,0.129359,0.530313,0.007742,-0.018914,-0.009292,0.09665134664640156,0.5200066690683054,3.00,2.31,-12.00,0.000000,876.1,211.25,13.23,-76.85,,,,172.19
1776648511.689124,31,876.3,track,ibvs,tofu_box_pbvs,637,516,-0.002228,0.116343,0.522091,0.003571,-0.015041,-0.009823,0.1673794752763987,,3.00,0.63,-12.00,0.000000,843.5,214.25,13.86,-88.85,,,,156.03
1776648512.532933,32,843.8,track,ibvs,tofu_box_pbvs,640,501,0.000002,0.103488,0.513770,0.002661,-0.015219,-0.009808,0.2700555359893716,,3.00,-0.37,-12.00,0.000000,841.3,217.25,13.49,-100.85,,,,141.00
1776648513.374559,33,841.6,track,ibvs,tofu_box_pbvs,640,485,0.000007,0.090289,0.505610,0.000058,-0.015678,-0.009714,0.39406323540891985,,3.00,-0.33,-12.00,0.000000,845.8,220.25,13.16,-112.85,,,,125.00
1776648514.220649,34,846.1,track,ibvs,tofu_box_pbvs,639,467,-0.000708,0.075934,0.496754,-0.000825,-0.016825,-0.009806,0.5351454263342276,,3.00,0.07,-12.00,0.000000,934.3,223.25,13.23,-124.85,,,,107.00
1776648515.155187,35,934.5,track,ibvs,tofu_box_pbvs,639,450,-0.000580,0.057880,0.448693,0.000126,-0.014641,-0.020862,0.09992026845662065,0.44784855948917024,3.00,0.11,-12.00,0.000000,875.8,226.25,13.34,-136.85,,,,90.01
